1st Auto & Casualty   J1585   Professional Claims 837P
Luminare Health (AZ, IL, IN, MD, MN, NC, PA)   TRUST-CS   Eligibility 270 / 271
Luminare Health AZ, IL, IN, MD, MN, NC, PA   35182   Remits 835
Luminare Health AZ, IL, IN, MD, MN, NC, PA   35182   Professional Claims 837P
Luminare Health AZ, IL, IN, MD, MN, NC, PA   35182   Institutional Claims 837I
Luminare Health Detroit   38225   Institutional Claims 837I
Luminare Health Detroit   38225   Professional Claims 837P
Luminare Health Detroit   38225   Remits 835
Luminare Health Internal   35187   Professional Claims 837P
Luminare Health Internal   35187   Remits 835
Luminare Health Internal   35187   Institutional Claims 837I
Luminare Health KC   48117   Institutional Claims 837I
Luminare Health KC   48117   Professional Claims 837P
Luminare Health KC   48117   Remits 835
Luminare Health KC   TRUST-CSKC   Eligibility 270 / 271
Luminare Health Little Rock   75136   Institutional Claims 837I
Luminare Health Little Rock   75136   Professional Claims 837P
Luminare Health Little Rock   75136   Remits 835
Luminare Health Ohio   35183   Institutional Claims 837I
Luminare Health Ohio   35183   Remits 835
Luminare Health Ohio   35183   Professional Claims 837P
Luther Care   CB212   Professional Claims 837P
Luther Care   CB212   Institutional Claims 837I
Lutheran Preferred   MP330   Institutional Claims 837I
Lutheran Preferred   MP330   Professional Claims 837P
LWP Claims Solutions, Inc   J2322   Professional Claims 837P
LYNX   J1949   Professional Claims 837P
Mabuhay Medical Group   CAPMN   Professional Claims 837P
Mabuhay Medical Group   CAPMN   Institutional Claims 837I
Mabuhay Medical Group   CAPMN   Remits 835
MacNeal Health Providers - CHS   36334   Remits 835
MacNeal Health Providers - CHS   36334   Professional Claims 837P
MacNeal Health Providers - CHS   36334   Institutional Claims 837I
Magellan Behavioral Health - Case Rate   01260   Professional Claims 837P
Magellan Behavioral Health - Case Rate   01260   Institutional Claims 837I
Magellan Behavioral Health - Case Rate   01260   Remits 835
Magellan Behavioral Health Services   01260   Institutional Claims 837I
Magellan Behavioral Health Services   01260   Remits 835
Magellan Behavioral Health Services   01260   Professional Claims 837P
Magellan Behavioral Health Services   11991   Eligibility 270 / 271
Magellan Behavioral Health Services (Medicaid NE)   01260   Remits 835
Magellan Behavioral Health Services (Medicaid NE)   01260   Professional Claims 837P
Magellan Behavioral Health Services (Medicaid NE)   01260   Institutional Claims 837I
Magellan Behavioral Health Services (Medicaid VA)   01260   Professional Claims 837P
Magellan Behavioral Health Services (Medicaid VA)   01260   Institutional Claims 837I
Magellan Behavioral Health Services (Medicaid VA)   01260   Remits 835
Magellan Complete Care Arizona   MCC01   Institutional Claims 837I
Magellan Complete Care Arizona   MCC01   Professional Claims 837P
Magellan Complete Care VA   MCCVA   Eligibility 270 / 271
Magellan HIA-CA   01260   Professional Claims 837P
Magellan HIA-CA   01260   Institutional Claims 837I
Magellan HIA-CA   01260   Remits 835
MagnaCare   11303   Professional Claims 837P
MagnaCare   11303   Institutional Claims 837I
MagnaCare   11303   Remits 835
Magnacare   10867   Eligibility 270 / 271
MagnaCare - Oscar Network   11303   Professional Claims 837P
MagnaCare - Oscar Network   11303   Institutional Claims 837I
Magnolia Health (Centene)   MAGNOLIA   Eligibility 270 / 271
Magnolia Health Plan (Centene)   68069   Remits 835
Magnolia Health Plan (Centene)   68069   Professional Claims 837P
Magnolia Health Plan (Centene)   68069   Institutional Claims 837I
MAHP (MAMSI)   52148   Dental Claims 837D
Maine Community Health Options   45341   Professional Claims 837P
Maine Community Health Options   45341   Institutional Claims 837I
Maine Community Health Options   45341   Remits 835
Maine Community Health Options   ME-COMMUNITY-HEALTH   Eligibility 270 / 271
Major League Baseball 8   J1082   Professional Claims 837P
MAMSI   CX033   Dental Claims 837D
MAMSI Health Plan   10442   Eligibility 270 / 271
Managed Care of America   MCOA   Eligibility 270 / 271
Managed Care of North America (Florida)   65030   Dental Claims 837D
Managed Care of North America (Kentucky)   CX091   Dental Claims 837D
Managed Care Services   35162   Professional Claims 837P
Managed Care Systems   MCS03   Institutional Claims 837I
Managed Care Systems   MCS03   Remits 835
Managed Care Systems   MCS03   Professional Claims 837P
Managed DentalGuard   GI813   Dental Claims 837D
Managed Health Network (MHN)   22771   Remits 835
Managed Health Network (MHN)   22771   Professional Claims 837P
Managed Health Network (MHN)   22771   Institutional Claims 837I
Managed Health Network (MHN)   MHN   Eligibility 270 / 271
Managed Health Services - WI State Employees   CX014   Dental Claims 837D
Managed Health Services Indiana (Centene)   68069   Remits 835
Managed Health Services Indiana (Centene)   68069   Professional Claims 837P
Managed Health Services Indiana (Centene)   68069   Institutional Claims 837I
Managed Health Services Indiana (Centene)   MHSIN   Eligibility 270 / 271
Managed Health Services Wisconsin (Centene)   68069   Professional Claims 837P
Managed Health Services Wisconsin (Centene)   68069   Institutional Claims 837I
Managed Health Services Wisconsin (Centene)   68069   Remits 835
Managed Health Services Wisconsin (Centene)   MHSWI   Eligibility 270 / 271
Managed Healthcare Associates   36312   Professional Claims 837P
Manhattan Life Insurance & Annuity   28148   Institutional Claims 837I
Manhattan Life Insurance & Annuity   28148   Professional Claims 837P
Mansfield I.S.D.   J3945   Professional Claims 837P
MAPFRE Insurance   C1086   Professional Claims 837P
March Vision Care   52461   Professional Claims 837P
Markel   J2321   Professional Claims 837P
Marpai   35245   Professional Claims 837P
Marpai   35245   Institutional Claims 837I
Marpai   MARPAI   Eligibility 270 / 271
Marrick Medical Finance, LLC   20805   Remits 835
Martins Point Health Care   MARTIN   Eligibility 270 / 271
Martins Point Health Care   MPHC1   Institutional Claims 837I
Martins Point Health Care   MPHC1   Remits 835
Martins Point Health Care   MPHC1   Professional Claims 837P
Martins Point US Family Health Plan   MPHC1   Remits 835
Martins Point US Family Health Plan   MPHC1   Institutional Claims 837I
Martins Point US Family Health Plan   MPHC1   Professional Claims 837P
Mary Washington Health Plan   83269   Professional Claims 837P
Mary Washington Health Plan   83269   Institutional Claims 837I
Mary Washington Health Plan   MARYWHP   Eligibility 270 / 271
Maryland Healthy Smiles - DHMH   SCNMH   Dental Claims 837D
Maryland Physicians Care   MD-PHYSICIANS-CARE   Eligibility 270 / 271
Maryland Physicians Care (MPC)   76498   Institutional Claims 837I
Maryland Physicians Care (MPC)   76498   Remits 835
Maryland Physicians Care (MPC)   76498   Professional Claims 837P
Maryland Physicians Care MCO   CX014   Dental Claims 837D
Maryland Public Behavioral Health System   BHOMD   Institutional Claims 837I
Maryland Public Behavioral Health System   BHOMD   Professional Claims 837P
Maryland Uninsured Employers Fund - CORVEL   J3744   Professional Claims 837P
Maryland’s Medicaid Public Behavioral Health System   OMDBH   Professional Claims 837P
Maryland’s Medicaid Public Behavioral Health System   OMDBH   Institutional Claims 837I
Maryland’s Medicaid Public Behavioral Health System   OMDBH   Remits 835
Mashantucket Pequot Tribal Nation   37121   Professional Claims 837P
Mashantucket Pequot Tribal Nation   37121   Institutional Claims 837I
Mashantucket Pequot Tribal Nation   37121   Remits 835
Masonry Industry Trust   60230   Institutional Claims 837I
Masonry Industry Trust   60230   Professional Claims 837P
Masonry Industry Trust   60230   Remits 835
Masonry Welfare Trust Fund   60230   Professional Claims 837P
Masonry Welfare Trust Fund   60230   Institutional Claims 837I
Masonry Welfare Trust Fund   60230   Remits 835
Mass Advantage   86220   Institutional Claims 837I
Mass Advantage   86220   Professional Claims 837P
Mass Advantage   MASSADV   Eligibility 270 / 271
Mass General Brigham Health Plan   04293   Remits 835
Mass General Brigham Health Plan   04293   Professional Claims 837P
Mass General Brigham Health Plan   04293   Institutional Claims 837I
Mass General Brigham Health Plan	   ALLWAYS-HP   Eligibility 270 / 271
Massachusetts Bay Insurance Company - CORVEL   J1689   Professional Claims 837P
Massachusetts Behavioral Health   MASS-BEHAVIORAL   Eligibility 270 / 271
Massachusetts Behavioral Health	   BHOMA   Professional Claims 837P
Massachusetts Behavioral Health	   BHOMA   Institutional Claims 837I
Masters Mates and Pilots Plan   MMPHB   Professional Claims 837P
Masters Mates and Pilots Plan   MMPHB   Institutional Claims 837I
Mathis ISD   J3871   Professional Claims 837P
Matrix Absence Management   TP075   Professional Claims 837P
Maverick Medical Group   PROSP   Institutional Claims 837I
Maverick Medical Group   PROSP   Professional Claims 837P
Mayo Clinic Recovery & Claims Services    41193   Professional Claims 837P
MBA Benefit Administrators   83028   Professional Claims 837P
MBA Benefit Administrators   83028   Institutional Claims 837I
MBA of Wyoming   87065   Professional Claims 837P
MBA of Wyoming   87065   Institutional Claims 837I
MBACLM   IHS24   Institutional Claims 837I
MBACLM   IHS24   Professional Claims 837P
MBS (Formerly MedCost Benefit Services)   56205   Professional Claims 837P
MBS (Formerly MedCost Benefit Services)   56205   Institutional Claims 837I
MBS (Formerly MedCost Benefit Services)   56205   Dental Claims 837D
MBS (Formerly MedCost Benefit Services)   MEDCOST   Eligibility 270 / 271
MCA Administrators, Inc.   25160   Professional Claims 837P
MCA Administrators, Inc.   25160   Institutional Claims 837I
MCA Administrators, Inc.   25160   Remits 835
MCA-Sedgwick WTCHP NPN   LV371   Professional Claims 837P
MCA-Sedgwick WTCHP NPN   LV371   Institutional Claims 837I
McGregor PACE   27034   Professional Claims 837P
McGregor PACE   27034   Institutional Claims 837I
McLaren Advantage SNP   3833R   Professional Claims 837P
McLaren Advantage SNP   3833R   Institutional Claims 837I
McLaren Health Advantage   3833A   Professional Claims 837P
McLaren Health Advantage   3833A   Institutional Claims 837I
McLaren Health Advantage   MCLAREN-HA   Eligibility 270 / 271
McLaren Health Plan (MHP) Commercial   38338   Professional Claims 837P
McLaren Health Plan (MHP) Commercial   38338   Institutional Claims 837I
McLaren Health Plan (MHP) Commercial   38338   Remits 835
McLaren Health Plan (MHP) Commercial   MCLAREN-COMM   Eligibility 270 / 271
McLaren Health Plan (MHP) Medicaid   3833C   Professional Claims 837P
McLaren Health Plan (MHP) Medicaid   3833C   Institutional Claims 837I
McLaren Health Plan (MHP) Medicaid   MCLAREN-MCD   Eligibility 270 / 271
McLaren Medicare Supplement   3833S   Institutional Claims 837I
McLaren Medicare Supplement   3833S   Professional Claims 837P
McLaren Medicare Supplement   MCLAREN-MS   Eligibility 270 / 271
McMullen County ISD   J3946   Professional Claims 837P
MD Anderson Physician Network   MDAPN   Professional Claims 837P
MD Anderson Physician Network   MDAPN   Institutional Claims 837I
MD Partners IPA   MLMDP   Professional Claims 837P
MD Partners IPA   MLMDP   Institutional Claims 837I
MD Senior Care Medical Group   MSCMG   Remits 835
MD Senior Care Medical Group   MSCMG   Institutional Claims 837I
MD Senior Care Medical Group   MSCMG   Professional Claims 837P
MDWise   MDWISE   Eligibility 270 / 271
MDwise Health Indiana Plan (DOS on or After 1/1/2019)   3135M   Professional Claims 837P
MDwise Health Indiana Plan (DOS on or After 1/1/2019)   3135M   Institutional Claims 837I
MDwise Health Indiana Plan (DOS on or After 1/1/2019)   3135M   Remits 835
MDwise Hoosier Healthwise (DOS on or after 1/1/2019))   3519M   Institutional Claims 837I
MDwise Hoosier Healthwise (DOS on or after 1/1/2019))   3519M   Remits 835
MDwise Hoosier Healthwise (DOS on or after 1/1/2019))   3519M   Professional Claims 837P
MDX Hawaii   CAPMN   Remits 835
MDX Hawaii   CAPMN   Institutional Claims 837I
MDX Hawaii   CAPMN   Professional Claims 837P
MDX Hawaii   MDXHI   Remits 835
MDX Hawaii   MDXHI   Professional Claims 837P
Meadowbrook Insurance Company   J1478   Professional Claims 837P
Med-Pay Inc   MED-PAY   Eligibility 270 / 271
MED3000 California   M3CA1   Professional Claims 837P
MedAdmin Solutions   58204   Professional Claims 837P
MedAdmin Solutions   58204   Institutional Claims 837I
MedAdmin Solutions (Self funded plans)   58202   Professional Claims 837P
MedBen   74323   Professional Claims 837P
MedBen   74323   Remits 835
MedBen   74323   Institutional Claims 837I
MedBen   MEDBEN   Eligibility 270 / 271
MedCare Partners   MCP01   Institutional Claims 837I
MedCare Partners   MCP01   Professional Claims 837P
Medcare Partners - Physician Partners IPA   MCPPP   Remits 835
Medcare Partners - Physician Partners IPA   MCPPP   Professional Claims 837P
Medcare Partners - Physician Partners IPA   MCPPP   Institutional Claims 837I
MedCom   59231   Professional Claims 837P
MedCom   59231   Institutional Claims 837I
MedCore HP   31057   Institutional Claims 837I
MedCore HP   31057   Professional Claims 837P
MedCost, Inc.   56162   Remits 835
MedCost, Inc.   56162   Professional Claims 837P
MedCost, Inc.   56162   Institutional Claims 837I
Medequip Inc   MQ027   Professional Claims 837P
Medex Health Network Inc   MEDEX   Professional Claims 837P
Medex Health Network Inc   MEDEX   Institutional Claims 837I
Medfocus   95321   Professional Claims 837P
Medi-Cal (California Medicaid)   MC051   Professional Claims 837P
Medi-Cal (California Medicaid)   MC051   Institutional Claims 837I
Medi-Cal (California Medicaid)   MC051   Remits 835
Medi-Cal Dental   94146   Remits 835
